BAHDINANISSORAN;\n\nSoran_was_established_in_1399_and_subjugated_by_the_Turks_in_1554._Lately,_they_have_begun_waging_war_on_neighboring_principalities,_hoping_to_become_the_dominant_Kurdish_tribe._They_have_reached_our_borderlands_and_issued_an_ultimatum_-_surrender_or_face_the_consequences.;;;;;;;;;;;;;
BAHDINANISNTTUR;\n\nOur_vassal,_the_Soran_Emirate,_had_suspiciously_been_building_up_its_army_without_an_apparent_reason._A_week_ago,_their_armies_entered_our_vassal_to_their_north,_Bahdinan,_and_since_then_they_have_been_at_war._Soran_still_is_a_loyal_vassal_on_paper,_but_it_could_easily_devolve_into_a_war_for_independence_very_soon._As_concerning_as_the_situation_is,_must_we_delay_intervention,_we_will_be_better_prepared_to_put_down_Soran,_and_Bahdinan_had_never_been_too_loyal_anyway,_as_the_local_Yazidis_have_influence_in_their_government.;;;;;;;;;;;;;
BAHDINANISTUR;\n\nOur_vassal,_the_Soran_Emirate,_had_suspiciously_been_building_up_its_army_without_an_apparent_reason._Today,_their_armies_have_entered_our_vassal_to_their_north,_Bahdinan,_and_advanced._Soran_still_is_a_loyal_vassal_on_paper,_but_it_could_easily_devolve_into_a_war_for_independence_very_soon._Bahdinan_has_asked_for_our_intervention_to_conserve_the_stability_of_the_Qajar-Ottoman_border_and_the_balance_of_power_of_the_Kurdish_principalities.;;;;;;;;;;;;;
BABANISSORAN;\n\nBaban_was_once_a_great_emirate_that_ruled_lands_in_what_is_now_Soran_and_Ardalan,_but_the_greed_of_the_Ottoman_and_Qajar_Empires_and_the_contemporary_rise_in_Soran's_power_have_made_us_weaker_and_weaker._Today,_Sorani_troops_have_crossed_the_border_in_the_north_and_into_Kerkûk_and_militias_in_the_region_are_siding_with_the_invader._Our_situation_is_precarious,_but_the_Ottomans_are_distracted_elsewhere,_and_their_delayed_response_could_bring_suffering_to_the_rest_of_the_Ottoman_Kurdish_population.;;;;;;;;;;;;;
BABANISNTTUR;\n\nBaban_was_once_a_great_emirate_that_ruled_lands_in_what_is_now_Soran_and_Ardalan,_but_their_constant_rebellions_made_them_lose_land_to_their_neighbors_through_our_and_the_Qajar's_favors._Today,_Sorani_troops_have_crossed_into_Kerkûk,_Baban,_and_are_preparing_to_lay_siege_to_the_city._The_Baban_Emir_has_insisted_that_we_don't_intervene,_and_our_army_is_not_in_conditions_to_attack_Soran._Must_we_delay_intervention,_we_will_be_better_prepared_to_put_down_Soran,_and_we_had_already_studied_a_campaign_to_pacify_Baban's_infidel_Yarsinian_and_Yazidi_populations,_which_influence_their_government,_so_this_invasion_in_reality_is_a_favor_to_our_administration.;;;;;;;;;;;;;
BABANISTUR;\n\nBaban_was_once_a_great_emirate_that_ruled_lands_in_what_is_now_Soran_and_Ardalan,_but_their_constant_rebellions_made_them_lose_land_to_their_neighbors_through_our_and_the_Qajar's_favors._Today,_Sorani_troops_have_crossed_into_Kerkûk,_Baban,_and_are_preparing_to_lay_siege_to_the_city._The_Baban_Emir_has_insisted_that_we_intervene_to_end_the_Sorani_army's_expansion_throughout_Kurdistan,_but_our_army_is_not_in_the_best_of_shapes...;;;;;;;;;;;;;
SORANWANTSTOKILLYAZIDISAGAINWHYYY;\n\nThe_Soran_Emirate_has_sent_a_request_for_an_alliance_between_our_two_nations_against_the_Yazidi_nation_of_Tasini._In_exchange_for_our_support_and_ceding_Zaco,_we_will_become_their_allies_and_fight_together_against_the_Ottomans._Should_we_accept_we_are_expected_to_send_troops_to_help_with_the_invasion_of_Tasini._We,_though,_have_to_be_careful_with_Soran's_ruler,_as_his_greed_will_grow_the_more_land_he_takes.;;;;;;;;;;;;;
ALLIANCETASINIGOODLUCK;\n\nBohtan_has_agreed_to_our_alliance_to_liberate_our_borders_from_the_Yazidi_of_Tasini._They_are_expected_to_send_their_troops_to_Sinjar,_but_they_might_take_some_days_to_mobilize_their_army._Regardless,_with_this_alliance_we_will_be_able_to_successfully_fend_off_any_Ottoman_incursion!;;;;;;;;;;;;;
TASINIISSORAN;\n\nSoran_has_sent_their_army_to_our_border_and_declared_war_to_'pacify_our_Yazidi_population.'_Their_genocidal_intentions_are_clear_from_miles_away,_but_our_chances_to_survive_are_few_-_the_Ottomans_support_such_an_invasion_and_have_looked_the_other_way_to_most_of_their_invasions.;;;;;;;;;;;;;
TASINIISNTTUR;\n\nThe_Soran_Emirate_has_launched_an_invasion_once_more,_this_time_towards_Tasini_and_its_Yazidi_population._They_are_prone_to_rebellion,_so_any_pacification_of_the_region_would_actually_be_beneficial_to_our_cause._Bohtan_seems_to_agree_with_this_stance,_and_some_of_their_militias_are_present_in_the_Sorani_armies,_so_we_might_want_to_hold_our_horses_for_some_more_months.;;;;;;;;;;;;;
TASINIISTUR;\n\nThe_Soran_Emirate_has_launched_an_invasion_once_more,_this_time_towards_Tasini_and_its_Yazidi_population._They_are_prone_to_rebellion,_so_any_pacification_of_the_region_would_actually_be_beneficial_to_our_cause._This_stance,_though,_might_be_making_our_rule_in_Kurdistan_weaker_and_weaker,_so_an_intervention_would_put_an_end_to_this_trend_-_if_we_were_to_win.;;;;;;;;;;;;;
TASINIWARBOHTAN;\n\nThe_Soran_Emirate_has_asked_that_our_armies_join_them_in_their_invasion_of_Tasini,_but_moving_our_armies_from_Cizre_might_make_us_more_vulnerable_to_an_invasion_by_them._Soran_has_signaled_to_its_local_allies_that_we_are_not_to_be_trusted,_so_we_should_be_cautious.;;;;;;;;;;;;;
BOHTANALLIANCENO;\n\nThe_Bohtan_Emirate_has_refused_to_sign_any_alliances_that_contain_ceding_Zaco,_ending_any_and_all_negotiations._They_cite_that_their_territorial_integrity_is_key_to_a_working_relationship_with_our_nation_and_that_under_no_circumstances_would_they_sign_'such_a_one-sided_treaty.'_The_Ottomans_are_clearly_behind_this_act,_as_their_emir_would_never_write_like_this_to_our_great_emir.;;;;;;;;;;;;;
BOHTANALLIANCELEAVE;\n\nBohtan_has_not_sent_significant_forces_to_their_border_with_Tasini_for_days_now,_and_today_they_have_sent_an_envoy_saying_that_the_Emir_has_left_our_alliance._Bohtan's_emir_might_think_we_are_traitors,_but_this_is_clearly_a_sign_of_the_opposite.;;;;;;;;;;;;;
BOHTANISSORAN;\n\nSoran_has_started_a_campaign_to_turn_us_into_their_satellite,_as_they_deem_us_'untrustworthy.'_Our_state_is_in_grave_peril,_and_the_Soran_Emirate_is_very_powerful._We_must_ask_the_Ottoman_Empire_for_help,_or_our_population_will_suffer_this_occupation_greatly.;;;;;;;;;;;;;
BOHTANISNTTUR;\n\nThe_Bohtan_Emirate_has_defied_our_rule_more_than_once,_and_their_recent_actions_in_their_alliance_with_Soran_have_confirmed_our_view_of_Cizre._Today,_Sorani_troops_have_crossed_into_the_Bohtan_Emirate_in_the_Sorani's_goal_to_centralize_our_Kurdish_possessions._If_we_were_to_let_them_continue,_they_might_end_up_annexing_the_entirety_of_our_Kurdish_emirates_and_principalities,_and_the_more_they_conquer,_the_stronger_they_become._It_might_be_time_to_intervene_to_end_this_trend.;;;;;;;;;;;;;
BOHTANISTUR;\n\nThe_Bohtan_Emirate_has_defied_our_rule_more_than_once,_and_their_recent_actions_in_their_alliance_with_Soran_have_confirmed_our_view_of_Cizre._Today,_Sorani_troops_have_crossed_into_the_Bohtan_Emirate_in_the_Sorani's_goal_to_centralize_our_Kurdish_possessions._If_we_were_to_let_them_continue,_they_might_end_up_annexing_the_entirety_of_our_Kurdish_emirates_and_principalities,_and_the_more_they_conquer,_the_stronger_they_become._It_might_be_time_to_intervene_to_end_this_trend.;;;;;;;;;;;;;
TURLOSTOHGOD;\n\nOur_great_and_powerful_army_has_lost_against_the_Emirate_of_Soran,_a_puny_and_defenseless_statelet_and_a_rump_shell_of_a_nation._This_should_not_repeat_itself,_or_we'll_find_ourselves_encircled_on_all_sides_by_the_European_powers.;;;;;;;;;;;;;
SORANWONHELLNO;\n\nIn_a_great_show_of_military_prowess,_our_Kurdish_state,_deemed_by_many_powers_as_weak_and_illegitimate,_has_won_a_war_against_the_Great_Ottoman_Empire._This_victory_will_be_celebrated_for_centuries_to_come,_starting_today.;;;;;;;;;;;;;
SORANLOSTOHGOD;\n\nOur_army_has_lost_in_the_field_of_battle,_no_hope_is_left_for_our_people_and_for_the_destiny_of_Kurdistan._We_hope_that_our_lands_will_someday_be_liberated_from_the_hands_of_the_Ottomans.;;;;;;;;;;;;;
TURWONSOMETHINGLESFGO;\n\nOur_great_and_invincible_army_has_defeated_the_armies_of_the_Emirate_of_Soran,_and_it_is_now_up_to_us_what_will_happen_with_what_is_left_from_it._What_is_for_sure_is_that_the_Soran_Emirate_must_be_permanently_pacified_so_they_never_pose_a_threat_to_us_anymore.;;;;;;;;;;;;;
CEASEFIRESORAN;\n\nThe_Ottoman_Empire_has_proposed_that_we_ceasefire_for_20_months._It_would_benefit_both_parties,_and_we'd_be_able_to_hold_onto_conquered_territories,_Mosul_and_Dijarbakir.;;;;;;;;;;;;;
CEASEFIRESORANYES;\n\nThe_Soran_Emirate_has_agreed_to_the_20-month_ceasefire,_and_we_can_now_prepare_to_restart_our_offensive._The_Sorani_Emirate_will_soon_face_our_full_force,_and_their_dream_of_a_unified_Kurdistan_will_be_no_more.;;;;;;;;;;;;;
CEASEFIRESORANNO;\n\nThe_Soran_Emirate_has_refused_to_cease_fire_against_all_expectations._They_seem_to_believe_they_can_get_a_more_promising_peace_treaty_when_they_are_losing_the_war_on_all_fronts._It_is_time_to_end_Soran_once_and_for_all_-_Rewandiz_must_burn.;;;;;;;;;;;;;
WEWONEHREJAZIEA;\n\nThe_war_against_the_Muntafiq_has_been_a_success,_and_now_we_have_to_cede_Basra_to_our_overlords...;;;;;;;;;;;;;
BAHDINANGENOCIDE;\n\nThe_fall_of_numerous_cities_in_Southwestern_Kurdistan_has_led_to_chaos_and_conflict_throughout_the_region._An_army_led_by_Muhammad_Kor_has_attacked_multiple_Assyrian_and_Yazidi_settlements_throughout_Baban_and_Bahdinan,_killing_thousands_and_forcing_others_to_migrate_east_and_north._First_he_attacked_settlements_in_Chemchemal_and_Kerkûk,_killing_more_than_seven_thousand_people_and_forcing_more_to_escape_to_Suleymaniyah._Afterward_they_marched_on_the_lands_of_the_Bahdinan,_attacking_Sheikhan,_Akre_and_Tall_Kayf_and_killing_thousands._Those_who_survived,_about_10_thousand_Yazidis,_mostly_women_and_children,_and_their_ruler,_Ali_Beg,_were_forced_to_death_march_from_their_ancestral_lands_into_Ravanduz,_where_they_were_asked_to_convert_to_Islam._Most_if_not_all_of_them_rejected_the_request_and_were_massacred_in_a_waterfall_90_miles_north_of_Hewlêr,_now_named_the_Ali_Beg_Waterfall_in_his_honor.;;;;;;;;;;;;;
BAHDINANGENOCIDEBNB;\n\nThe_fall_of_numerous_cities_in_Southwestern_Kurdistan_has_led_to_chaos_and_conflict_throughout_the_region._An_army_led_by_the_ruler_of_Soran,_Muhammad_Kor_has_attacked_multiple_Assyrian_and_Yazidi_settlements_throughout_Baban_and_Bahdinan,_killing_thousands_and_forcing_others_to_migrate_east_and_north._First_he_attacked_settlements_in_Chemchemal_and_Kerkûk,_killing_more_than_seven_thousand_people_and_forcing_more_to_escape_to_Suleymaniyah._Afterward_they_marched_on_the_lands_of_the_Bahdinan,_attacking_Sheikhan,_Akre_and_Tall_Kayf_and_killing_thousands._Those_who_survived,_about_10_thousand_Yazidis,_mostly_women_and_children,_and_their_ruler,_Ali_Beg,_were_forced_to_death_march_from_their_ancestral_lands_into_Ravanduz,_where_they_were_asked_to_convert_to_Islam._Most_if_not_all_of_them_rejected_the_request_and_were_massacred_in_a_waterfall_90_miles_north_of_Hewlêr,_now_named_the_Ali_Beg_Waterfall_in_his_honor;;;;;;;;;;;;;
BAHDINANGENOCIDEBHT;\n\nThe_fall_of_numerous_cities_in_Southwestern_Kurdistan_has_led_to_chaos_and_conflict_throughout_the_region._An_army_led_by_the_ruler_of_Soran,_Muhammad_Kor_has_attacked_multiple_Assyrian_and_Yazidi_settlements_throughout_Baban_and_Bahdinan,_killing_thousands_and_forcing_others_to_migrate_east_and_north._First_he_attacked_settlements_in_Chemchemal_and_Kerkûk,_killing_more_than_seven_thousand_people_and_forcing_more_to_escape_to_Suleymaniyah._Afterward_they_marched_on_the_lands_of_the_Bahdinan,_attacking_Sheikhan,_Akre_and_Tall_Kayf_and_killing_thousands._Those_who_survived,_about_10_thousand_Yazidis,_mostly_women_and_children,_and_their_ruler,_Ali_Beg,_were_forced_to_death_march_from_their_ancestral_lands_into_Ravanduz,_where_they_were_asked_to_convert_to_Islam._Most_if_not_all_of_them_rejected_the_request_and_were_massacred_in_a_waterfall_90_miles_north_of_Hewlêr,_now_named_the_Ali_Beg_Waterfall_in_his_honor;;;;;;;;;;;;;
ZACOGENOCIDE;\n\nA_month_ago,_Bedir_Khan_Beg,_our_emir_and_formerly_Yazidi_before_converting_to_Islam_years_ago,_continued_the_massacre_started_by_the_Sorani_and_launched_an_expedition_into_the_Yazidi-majority_regions_of_Zakho_and_Dêrik,_killing_thousands_and_enslaving_even_more._Those_who_managed_to_survive_tried_swimming_through_the_Tigris_to_reach_Sinjar,_but_not_many_survived._Christians_and_other_minorities_have_not_been_spared_either,_with_most_of_the_atrocities_centered_against_them_having_occurred_in_Dêrik.;;;;;;;;;;;;;
ZACOGENOCIDESRN;\n\nA_month_ago,_Bedir_Khan_Beg,_Bohtan's_emir_and_formerly_Yazidi_before_converting_to_Islam_years_ago,_continued_the_massacre_started_by_Muhammad_Beg_and_launched_an_expedition_into_the_Yazidi-majority_regions_of_Zakho_and_Dêrik,_killing_thousands_and_enslaving_even_more._Those_who_managed_to_survive_tried_swimming_through_the_Tigris_to_reach_Sinjar,_but_not_many_survived._Christians_and_other_minorities_have_not_been_spared_either,_with_most_of_the_atrocities_centered_against_them_having_occurred_in_Dêrik.;;;;;;;;;;;;;
ZACOGENOCIDEMOSUL;\n\nA_month_ago,_Bedir_Khan_Beg,_Bohtan's_emir_and_formerly_Yazidi_before_converting_to_Islam_years_ago,_continued_the_massacre_started_by_Soran's_emir,_Muhammad_Beg_and_launched_an_expedition_into_the_Yazidi-majority_regions_of_Zakho_and_Dêrik,_killing_thousands_and_enslaving_even_more._Those_who_managed_to_survive_tried_swimming_through_the_Tigris_to_reach_Sinjar,_but_not_many_survived._Christians_and_other_minorities_have_not_been_spared_either,_with_most_of_the_atrocities_centered_against_them_having_occurred_in_Dêrik.;;;;;;;;;;;;;
ZACOGENOCIDETASINI;\n\nA_month_ago,_Bedir_Khan_Beg,_Bohtan's_emir_and_formerly_Yazidi_before_converting_to_Islam_years_ago,_continued_the_massacre_started_by_Soran's_emir,_Muhammad_Beg_and_launched_an_expedition_into_the_Yazidi-majority_regions_of_Zakho_and_Dêrik,_killing_thousands_and_enslaving_even_more._Those_who_managed_to_survive_tried_swimming_through_the_Tigris_to_reach_Sinjar,_but_not_many_survived._Christians_and_other_minorities_have_not_been_spared_either,_with_most_of_the_atrocities_centered_against_them_having_occurred_in_Dêrik._Sinjal_is_full_of_refugees,_and_our_finances_are_strained,_but_we_should_prepare_to_defend_our_lands_now_more_than_ever_from_a_potential_attack_from_Soran.;;;;;;;;;;;;;
TASINIGENOCIDE;\n\nThe_Sorani_expedition_into_Tasini_has_caused_an_unimaginable_human_toll_on_the_local_population._The_Tasini_mountains_are_home_to_most_of_the_Yazidi_that_have_survived_the_massacres_in_Dêrik,_Zaco,_Akre,_Tall_Kayf_and_Kerkûk,_and_Muhammad_Beg's_army_was_dead_set_on_massacring_everyone_that_escaped_their_'pacification'_of_Bahdinan_and_Baban._Today,_Muhammad_Beg's_army_has_dealt_a_huge_blow_to_the_local_Yazidi_population,_killing_up_to_15_thousand_people_and_forcing_many_to_escape_to_Assyrian_lands_in_Tur_Abdin,_Western_Bohtan,_where_they_are_protected_by_them._Thousands_are_now_homeless_as_Sinjar_and_200_other_settlements_have_been_burned_and_their_wealth_taken.;;;;;;;;;;;;;
SERTDEFENDEDSUCCESS;\n\nA_battle_between_the_Yazidi-Assyrian_resistance_in_Tur_Abdin,_Siirt,_and_forces_led_by_Muhammad_Beg_has_occurred_today._The_Assyrian-Yazidi_joint_army,_against_all_odds,_has_been_able_to_force_Beg_to_retreat_and_sign_a_treaty_that_prohibits_him_from_further_attacks_on_Tur_Abdin_or_the_surrounding_regions,_bringing_an_end_to_the_genocide_he_was_perpetrating_in_the_region.;;;;;;;;;;;;;
HAKKARIISSORAN;\n\nThe_Emirate_of_Soran_has_attacked_our_border_posts_today_after_intense_drills_were_made_close_to_our_borders_and_the_state_of_Bahdinan_fell_into_their_hands._The_Sorani_are_powerful,_but_we_have_an_ace_uo_our_sleeves_-_the_Assyrian_population_is_highly_trained_in_battle_and_know_the_Hakkari_Mountains_by_heart._We_could_ask_the_Ottomans_for_help,_which_they_could_reject,_or_take_a_chancne_at_defending_ourselves_from_the_Sorani_menace_with_the_Assyrians.;;;;;;;;;;;;;
HAKKARIISTUR;\n\nThe_Emirate_of_Soran_has_attacked_Hakkari_today_to_take_it_from_our_hands._Should_we_be_able_to_send_troops,_we_might_be_able_to_successfully_defend_them,_but_the_Sorani_army_is_still_strong_and_completely_able_to_win_a_war_against_us.;;;;;;;;;;;;;
GUNTOYOURHEADKURDISHSTATE;\n\nThe_Ottoman_Empire_has_demanded_that_we_give_in_to_the_governor_of_Sivas,_Reshid_Mehmed_Pasha's_demands_-_that_we_become_vassals_of_the_Ottoman_Empire_and_cease_to_send_help_to_the_rebelling_emirates_south_of_us._This,_of_course,_would_mean_an_end_to_our_de_facto_independent_rule_while_maintaining_most_of_our_sovereignty.;;;;;;;;;;;;;
SORANWANTSSYOUDEAD;\n\nThe_Soran_Emirate_has_demanded_that_we_join_their_fight_against_the_Ottoman_Empire,_or_we'll_be_invaded._This_is_a_clear_violation_of_the_neutrality_we_had_enjoyed_up_to_this_point,_and_the_only_guarantor_of_our_independence_is_the_Ottoman_Empire._It_may_be_time_to_ask_for_help_from_the_Ottoman_Empire_and_declare_war_on_the_Soran_Emirate_to_end_its_independence_and_oppression_of_fellow_Kurds.;;;;;;;;;;;;;
SORANWANTSSYOUDEADNO;\n\nThe_Soran_Emirate_has_attacked_$FROMCOUNTRY$_in_a_new_offensive_in_Northern_Kurdistan._They_have_not_asked_for_help,_as_they_see_the_battle_lost_and_prefer_that_we_declare_war_on_Soran_when_we_are_better_prepared,_but_the_decision_to_intervene_is_up_to_us.;;;;;;;;;;;;;
SORANWANTSSYOUDEADYES;\n\nThe_Soran_Emirate_has_attacked_$FROMCOUNTRY$_in_a_new_offensive_in_Northern_Kurdistan._The_Principality_in_question_has_asked_for_help,_as_the_Sorani_army_is_powerful_and_prepared_for_this_kind_of_assault,_but_we_might_not_be_able_to_intervene_due_to_treaties_with_Soran._Regardless,_the_choice_to_break_a_truce_is_ours.;;;;;;;;;;;;;
